 vin_diff               vin_cm                 v(INP)                 v(INN)                 vout                   idd                   
-1.184499999999833e-02  1.650000000000000e+00  1.644077500000001e+00  1.655922499999999e+00  2.330283081777697e-07  1.997024801388407e-05 
-1.184399999999819e-02  1.650000000000000e+00  1.644078000000001e+00  1.655921999999999e+00  2.330283274999858e-07  1.997024823189640e-05 
-1.184299999999849e-02  1.650000000000000e+00  1.644078500000001e+00  1.655921499999999e+00  2.330283467948615e-07  1.997024802288563e-05 
-1.184199999999835e-02  1.650000000000000e+00  1.644079000000001e+00  1.655920999999999e+00  2.330283660873515e-07  1.997024796987099e-05 
-1.184099999999821e-02  1.650000000000000e+00  1.644079500000001e+00  1.655920499999999e+00  2.330283854062543e-07  1.997024782498613e-05 
-1.183999999999852e-02  1.650000000000000e+00  1.644080000000001e+00  1.655919999999999e+00  2.330284047803193e-07  1.997024746000308e-05 
-1.183899999999838e-02  1.650000000000000e+00  1.644080500000001e+00  1.655919499999999e+00  2.330284241068802e-07  1.997024733626332e-05 
-1.183799999999824e-02  1.650000000000000e+00  1.644081000000001e+00  1.655918999999999e+00  2.330284434384392e-07  1.997024695673309e-05 
-1.183699999999854e-02  1.650000000000000e+00  1.644081500000001e+00  1.655918499999999e+00  2.330284628423606e-07  1.997024726660277e-05 
-1.183599999999840e-02  1.650000000000000e+00  1.644082000000001e+00  1.655917999999999e+00  2.330284821770401e-07  1.997024661078907e-05 
-1.183499999999826e-02  1.650000000000000e+00  1.644082500000001e+00  1.655917499999999e+00  2.330285015432871e-07  1.997024647454433e-05 
-1.183399999999857e-02  1.650000000000000e+00  1.644083000000001e+00  1.655916999999999e+00  2.330285209257436e-07  1.997024632237763e-05 
-1.183299999999843e-02  1.650000000000000e+00  1.644083500000001e+00  1.655916499999999e+00  2.330285403180588e-07  1.997024621911353e-05 
-1.183199999999829e-02  1.650000000000000e+00  1.644084000000001e+00  1.655915999999999e+00  2.330285597368020e-07  1.997024647213662e-05 
-1.183099999999859e-02  1.650000000000000e+00  1.644084500000001e+00  1.655915499999999e+00  2.330285791377918e-07  1.997024619241113e-05 
-1.182999999999845e-02  1.650000000000000e+00  1.644085000000001e+00  1.655914999999999e+00  2.330285985755506e-07  1.997024604820404e-05 
-1.182899999999831e-02  1.650000000000000e+00  1.644085500000001e+00  1.655914499999999e+00  2.330286179756191e-07  1.997024608703907e-05 
-1.182799999999862e-02  1.650000000000000e+00  1.644086000000001e+00  1.655913999999999e+00  2.330286374137934e-07  1.997024609086987e-05 
-1.182699999999848e-02  1.650000000000000e+00  1.644086500000001e+00  1.655913499999999e+00  2.330286568488942e-07  1.997024563469242e-05 
-1.182599999999834e-02  1.650000000000000e+00  1.644087000000001e+00  1.655912999999999e+00  2.330286763169016e-07  1.997024525651430e-05 
-1.182499999999820e-02  1.650000000000000e+00  1.644087500000001e+00  1.655912499999999e+00  2.330286957435486e-07  1.997024497611093e-05 
-1.182399999999850e-02  1.650000000000000e+00  1.644088000000001e+00  1.655911999999999e+00  2.330287152280247e-07  1.997024503678449e-05 
-1.182299999999836e-02  1.650000000000000e+00  1.644088500000001e+00  1.655911499999999e+00  2.330287347059636e-07  1.997024490643970e-05 
-1.182199999999822e-02  1.650000000000000e+00  1.644089000000001e+00  1.655910999999999e+00  2.330287541863295e-07  1.997024471925753e-05 
-1.182099999999853e-02  1.650000000000000e+00  1.644089500000001e+00  1.655910499999999e+00  2.330287736589037e-07  1.997024433312654e-05 
-1.181999999999839e-02  1.650000000000000e+00  1.644090000000001e+00  1.655909999999999e+00  2.330287931848055e-07  1.997024474009972e-05 
-1.181899999999825e-02  1.650000000000000e+00  1.644090500000001e+00  1.655909499999999e+00  2.330288127141011e-07  1.997024482393489e-05 
-1.181799999999855e-02  1.650000000000000e+00  1.644091000000001e+00  1.655908999999999e+00  2.330288322289093e-07  1.997024440937375e-05 
-1.181699999999841e-02  1.650000000000000e+00  1.644091500000001e+00  1.655908499999999e+00  2.330288517759607e-07  1.997024403051963e-05 
-1.181599999999827e-02  1.650000000000000e+00  1.644092000000001e+00  1.655907999999999e+00  2.330288712926316e-07  1.997024415462210e-05 
-1.181499999999858e-02  1.650000000000000e+00  1.644092500000001e+00  1.655907499999999e+00  2.330288908423199e-07  1.997024399586447e-05 
-1.181399999999844e-02  1.650000000000000e+00  1.644093000000001e+00  1.655906999999999e+00  2.330289104426501e-07  1.997024390121856e-05 
-1.181299999999830e-02  1.650000000000000e+00  1.644093500000001e+00  1.655906499999999e+00  2.330289299735691e-07  1.997024385546299e-05 
-1.181199999999860e-02  1.650000000000000e+00  1.644094000000001e+00  1.655905999999999e+00  2.330289495233562e-07  1.997024344751028e-05 
-1.181099999999846e-02  1.650000000000000e+00  1.644094500000001e+00  1.655905499999999e+00  2.330289691428989e-07  1.997024359344055e-05 
-1.180999999999832e-02  1.650000000000000e+00  1.644095000000001e+00  1.655904999999999e+00  2.330289887272318e-07  1.997024327869086e-05 
-1.180899999999863e-02  1.650000000000000e+00  1.644095500000001e+00  1.655904499999999e+00  2.330290082726523e-07  1.997024267973319e-05 
-1.180799999999849e-02  1.650000000000000e+00  1.644096000000001e+00  1.655903999999999e+00  2.330290279095536e-07  1.997024288251182e-05 
-1.180699999999835e-02  1.650000000000000e+00  1.644096500000001e+00  1.655903499999999e+00  2.330290475564656e-07  1.997024264507002e-05 
-1.180599999999865e-02  1.650000000000000e+00  1.644097000000001e+00  1.655902999999999e+00  2.330290671847095e-07  1.997024242286695e-05 
-1.180499999999851e-02  1.650000000000000e+00  1.644097500000001e+00  1.655902499999999e+00  2.330290868101368e-07  1.997024212859408e-05 
-1.180399999999837e-02  1.650000000000000e+00  1.644098000000001e+00  1.655901999999999e+00  2.330291064793109e-07  1.997024260898703e-05 
-1.180299999999823e-02  1.650000000000000e+00  1.644098500000001e+00  1.655901499999999e+00  2.330291261022556e-07  1.997024223671125e-05 
-1.180199999999854e-02  1.650000000000000e+00  1.644099000000001e+00  1.655900999999999e+00  2.330291457623999e-07  1.997024184330945e-05 
-1.180099999999840e-02  1.650000000000000e+00  1.644099500000001e+00  1.655900499999999e+00  2.330291654312392e-07  1.997024186962726e-05 
-1.179999999999826e-02  1.650000000000000e+00  1.644100000000001e+00  1.655899999999999e+00  2.330291850977704e-07  1.997024147029111e-05 
-1.179899999999856e-02  1.650000000000000e+00  1.644100500000001e+00  1.655899499999999e+00  2.330292047988192e-07  1.997024155142042e-05 
-1.179799999999842e-02  1.650000000000000e+00  1.644101000000001e+00  1.655898999999999e+00  2.330292244896809e-07  1.997024103840246e-05 
-1.179699999999828e-02  1.650000000000000e+00  1.644101500000001e+00  1.655898499999999e+00  2.330292442082369e-07  1.997024130461290e-05 
-1.179599999999859e-02  1.650000000000000e+00  1.644102000000001e+00  1.655897999999999e+00  2.330292639297005e-07  1.997024096871353e-05 
-1.179499999999845e-02  1.650000000000000e+00  1.644102500000001e+00  1.655897499999999e+00  2.330292836261525e-07  1.997024101347417e-05 
-1.179399999999831e-02  1.650000000000000e+00  1.644103000000001e+00  1.655896999999999e+00  2.330293033954760e-07  1.997024081969074e-05 
-1.179299999999861e-02  1.650000000000000e+00  1.644103500000001e+00  1.655896499999999e+00  2.330293231222630e-07  1.997024060340135e-05 
-1.179199999999847e-02  1.650000000000000e+00  1.644104000000001e+00  1.655895999999999e+00  2.330293428338709e-07  1.997024033822911e-05 
-1.179099999999833e-02  1.650000000000000e+00  1.644104500000001e+00  1.655895499999999e+00  2.330293626417581e-07  1.997024052053131e-05 
-1.178999999999863e-02  1.650000000000000e+00  1.644105000000001e+00  1.655894999999999e+00  2.330293824136443e-07  1.997024024214447e-05 
-1.178899999999850e-02  1.650000000000000e+00  1.644105500000001e+00  1.655894499999999e+00  2.330294021802842e-07  1.997024005427984e-05 
-1.178799999999836e-02  1.650000000000000e+00  1.644106000000001e+00  1.655893999999999e+00  2.330294219493484e-07  1.997023990939450e-05 
-1.178699999999866e-02  1.650000000000000e+00  1.644106500000001e+00  1.655893499999999e+00  2.330294417371023e-07  1.997023989797942e-05 
-1.178599999999852e-02  1.650000000000000e+00  1.644107000000001e+00  1.655892999999999e+00  2.330294615587637e-07  1.997023985425798e-05 
-1.178499999999838e-02  1.650000000000000e+00  1.644107500000001e+00  1.655892499999999e+00  2.330294813331380e-07  1.997023937556828e-05 
-1.178399999999824e-02  1.650000000000000e+00  1.644108000000001e+00  1.655891999999999e+00  2.330295011506630e-07  1.997023908790312e-05 
-1.178299999999854e-02  1.650000000000000e+00  1.644108500000001e+00  1.655891499999999e+00  2.330295209966964e-07  1.997023876655068e-05 
-1.178199999999840e-02  1.650000000000000e+00  1.644109000000001e+00  1.655890999999999e+00  2.330295408363591e-07  1.997023879150954e-05 
-1.178099999999827e-02  1.650000000000000e+00  1.644109500000001e+00  1.655890499999999e+00  2.330295606858988e-07  1.997023846948758e-05 
-1.177999999999857e-02  1.650000000000000e+00  1.644110000000001e+00  1.655889999999999e+00  2.330295805603463e-07  1.997023873704849e-05 
-1.177899999999843e-02  1.650000000000000e+00  1.644110500000001e+00  1.655889499999999e+00  2.330296003856389e-07  1.997023844208970e-05 
-1.177799999999829e-02  1.650000000000000e+00  1.644111000000001e+00  1.655888999999999e+00  2.330296203091843e-07  1.997023842611354e-05 
-1.177699999999859e-02  1.650000000000000e+00  1.644111500000001e+00  1.655888499999999e+00  2.330296401654230e-07  1.997023826006119e-05 
-1.177599999999845e-02  1.650000000000000e+00  1.644112000000001e+00  1.655887999999999e+00  2.330296600638327e-07  1.997023805105753e-05 
-1.177499999999831e-02  1.650000000000000e+00  1.644112500000001e+00  1.655887499999999e+00  2.330296799234524e-07  1.997023795573058e-05 
-1.177399999999862e-02  1.650000000000000e+00  1.644113000000001e+00  1.655886999999999e+00  2.330296998728714e-07  1.997023792452211e-05 
-1.177299999999848e-02  1.650000000000000e+00  1.644113500000001e+00  1.655886499999999e+00  2.330297197618488e-07  1.997023750267846e-05 
-1.177199999999834e-02  1.650000000000000e+00  1.644114000000001e+00  1.655885999999999e+00  2.330297396942197e-07  1.997023736574120e-05 
-1.177099999999864e-02  1.650000000000000e+00  1.644114500000001e+00  1.655885499999999e+00  2.330297596255193e-07  1.997023741251441e-05 
-1.176999999999850e-02  1.650000000000000e+00  1.644115000000001e+00  1.655884999999999e+00  2.330297795717209e-07  1.997023736676006e-05 
-1.176899999999836e-02  1.650000000000000e+00  1.644115500000001e+00  1.655884499999999e+00  2.330297994909164e-07  1.997023694492237e-05 
-1.176799999999867e-02  1.650000000000000e+00  1.644116000000001e+00  1.655883999999999e+00  2.330298194760253e-07  1.997023700558282e-05 
-1.176699999999853e-02  1.650000000000000e+00  1.644116500000001e+00  1.655883499999999e+00  2.330298394495285e-07  1.997023701666043e-05 
-1.176599999999839e-02  1.650000000000000e+00  1.644117000000001e+00  1.655882999999999e+00  2.330298594369606e-07  1.997023686516519e-05 
-1.176499999999825e-02  1.650000000000000e+00  1.644117500000001e+00  1.655882499999999e+00  2.330298794116673e-07  1.997023676323804e-05 
-1.176399999999855e-02  1.650000000000000e+00  1.644118000000001e+00  1.655881999999999e+00  2.330298994319515e-07  1.997023659059998e-05 
-1.176299999999841e-02  1.650000000000000e+00  1.644118500000001e+00  1.655881499999999e+00  2.330299194553620e-07  1.997023665852140e-05 
-1.176199999999827e-02  1.650000000000000e+00  1.644119000000001e+00  1.655880999999999e+00  2.330299394619155e-07  1.997023603908057e-05 
-1.176099999999858e-02  1.650000000000000e+00  1.644119500000001e+00  1.655880499999999e+00  2.330299594603993e-07  1.997023597809721e-05 
-1.175999999999844e-02  1.650000000000000e+00  1.644120000000001e+00  1.655879999999999e+00  2.330299794860283e-07  1.997023550009724e-05 
-1.175899999999830e-02  1.650000000000000e+00  1.644120500000001e+00  1.655879499999999e+00  2.330299995086931e-07  1.997023583701310e-05 
-1.175799999999860e-02  1.650000000000000e+00  1.644121000000001e+00  1.655878999999999e+00  2.330300196138605e-07  1.997023586331877e-05 
-1.175699999999846e-02  1.650000000000000e+00  1.644121500000001e+00  1.655878499999999e+00  2.330300396602541e-07  1.997023544214674e-05 
-1.175599999999832e-02  1.650000000000000e+00  1.644122000000001e+00  1.655877999999999e+00  2.330300597016594e-07  1.997023526815757e-05 
-1.175499999999863e-02  1.650000000000000e+00  1.644122500000001e+00  1.655877499999999e+00  2.330300798016575e-07  1.997023494680703e-05 
-1.175399999999849e-02  1.650000000000000e+00  1.644123000000001e+00  1.655876999999999e+00  2.330300999011483e-07  1.997023473914118e-05 
-1.175299999999835e-02  1.650000000000000e+00  1.644123500000001e+00  1.655876499999999e+00  2.330301199669454e-07  1.997023474294624e-05 
-1.175199999999865e-02  1.650000000000000e+00  1.644124000000001e+00  1.655875999999999e+00  2.330301400854384e-07  1.997023466217275e-05 
-1.175099999999851e-02  1.650000000000000e+00  1.644124500000001e+00  1.655875499999999e+00  2.330301602105742e-07  1.997023466597369e-05 
-1.174999999999837e-02  1.650000000000000e+00  1.644125000000001e+00  1.655874999999999e+00  2.330301803518518e-07  1.997023435848865e-05 
-1.174899999999868e-02  1.650000000000000e+00  1.644125500000001e+00  1.655874499999999e+00  2.330302004340458e-07  1.997023415675322e-05 
-1.174799999999854e-02  1.650000000000000e+00  1.644126000000001e+00  1.655873999999999e+00  2.330302205918058e-07  1.997023393386359e-05 
-1.174699999999840e-02  1.650000000000000e+00  1.644126500000001e+00  1.655873499999999e+00  2.330302407369057e-07  1.997023399451454e-05 
-1.174599999999826e-02  1.650000000000000e+00  1.644127000000001e+00  1.655872999999999e+00  2.330302609005201e-07  1.997023367315825e-05 
-1.174499999999856e-02  1.650000000000000e+00  1.644127500000001e+00  1.655872499999999e+00  2.330302810655193e-07  1.997023357715008e-05 
-1.174399999999842e-02  1.650000000000000e+00  1.644128000000001e+00  1.655871999999999e+00  2.330303012229330e-07  1.997023342565621e-05 
-1.174299999999828e-02  1.650000000000000e+00  1.644128500000001e+00  1.655871499999999e+00  2.330303214542897e-07  1.997023374277247e-05 
-1.174199999999859e-02  1.650000000000000e+00  1.644129000000001e+00  1.655870999999999e+00  2.330303416244033e-07  1.997023344120861e-05 
-1.174099999999845e-02  1.650000000000000e+00  1.644129500000001e+00  1.655870499999999e+00  2.330303617970020e-07  1.997023306961741e-05 
-1.173999999999831e-02  1.650000000000000e+00  1.644130000000001e+00  1.655869999999999e+00  2.330303820117303e-07  1.997023307342453e-05 
-1.173899999999861e-02  1.650000000000000e+00  1.644130500000001e+00  1.655869499999999e+00  2.330304022240574e-07  1.997023253129361e-05 
-1.173799999999847e-02  1.650000000000000e+00  1.644131000000001e+00  1.655868999999999e+00  2.330304224551099e-07  1.997023255556687e-05 
-1.173699999999833e-02  1.650000000000000e+00  1.644131500000001e+00  1.655868499999999e+00  2.330304426841747e-07  1.997023241862238e-05 
-1.173599999999864e-02  1.650000000000000e+00  1.644132000000001e+00  1.655867999999999e+00  2.330304629444243e-07  1.997023205361533e-05 
-1.173499999999850e-02  1.650000000000000e+00  1.644132500000001e+00  1.655867499999999e+00  2.330304831966723e-07  1.997023210834680e-05 
-1.173399999999836e-02  1.650000000000000e+00  1.644133000000001e+00  1.655866999999999e+00  2.330305034975224e-07  1.997023210554211e-05 
-1.173299999999866e-02  1.650000000000000e+00  1.644133500000001e+00  1.655866499999999e+00  2.330305237099742e-07  1.997023193882107e-05 
-1.173199999999852e-02  1.650000000000000e+00  1.644134000000001e+00  1.655865999999999e+00  2.330305440174696e-07  1.997023164453942e-05 
-1.173099999999838e-02  1.650000000000000e+00  1.644134500000001e+00  1.655865499999999e+00  2.330305643185706e-07  1.997023155055632e-05 
-1.172999999999869e-02  1.650000000000000e+00  1.644135000000001e+00  1.655864999999999e+00  2.330305845830985e-07  1.997023146181564e-05 
-1.172899999999855e-02  1.650000000000000e+00  1.644135500000001e+00  1.655864499999999e+00  2.330306049308672e-07  1.997023145242839e-05 
-1.172799999999841e-02  1.650000000000000e+00  1.644136000000001e+00  1.655863999999999e+00  2.330306252694899e-07  1.997023140597891e-05 
-1.172699999999871e-02  1.650000000000000e+00  1.644136500000001e+00  1.655863499999999e+00  2.330306455785948e-07  1.997023092137029e-05 
