Corner,Process,Environment,AVDD_V,Temperature_C,Electrode,Parameter,Unit,Value
FFVLTH,FF,VLTH,3,125,BAL,"INA PSRR+ @ 150 Hz",dB,192.267
FFVLTH,FF,VLTH,3,125,BAL,"INA PSRR- @ 60 Hz",dB,225.762
FFVLTH,FF,VLTH,3,125,BAL,"INA PSRR- @ 150 Hz",dB,225.653
FFVLTH,FF,VLTH,3,125,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.841
FFVLTH,FF,VLTH,3,125,BAL,"THD @ 60 Hz, 5 mVpp",%,6.952e-05
FFVLTH,FF,VLTH,3,125,BAL,"RLD gain",V/V,4.999
FFVLTH,FF,VLTH,3,125,BAL,"RLD -3 dB bandwidth",Hz,205.949
FFVLTH,FF,VLTH,3,125,BAL,"RLD phase margin",deg,62.127
FFVLTH,FF,VLTH,3,125,BAL,"Input CM suppression @ 60 Hz",dB,37.324
FFVLTH,FF,VLTH,3,125,BAL,"Input CM suppression @ 150 Hz",dB,28.141
FFVHTL,FF,VHTL,3.6,-40,BAL,"AVDD",V,3.600
FFVHTL,FF,VHTL,3.6,-40,BAL,"Temperature",C,-40.000
FFVHTL,FF,VHTL,3.6,-40,BAL,"S1 target gain",V/V,60.000
FFVHTL,FF,VHTL,3.6,-40,BAL,"S2 target gain",V/V,4.000
FFVHTL,FF,VHTL,3.6,-40,BAL,"INA target gain",V/V,240.000
FFVHTL,FF,VHTL,3.6,-40,BAL,"Total current",mA,3.377
FFVHTL,FF,VHTL,3.6,-40,BAL,"Total power",mW,12.157
FFVHTL,FF,VHTL,3.6,-40,BAL,"Output CM error",mV,-9.305
FFVHTL,FF,VHTL,3.6,-40,BAL,"Input-referred offset",uV,-0.000
FFVHTL,FF,VHTL,3.6,-40,BAL,"S1 gain",V/V,59.991
FFVHTL,FF,VHTL,3.6,-40,BAL,"S1 gain dB",dB,35.562
FFVHTL,FF,VHTL,3.6,-40,BAL,"S1 gain error",%,-0.015
FFVHTL,FF,VHTL,3.6,-40,BAL,"S1 -3 dB bandwidth",kHz,293.503
FFVHTL,FF,VHTL,3.6,-40,BAL,"S2 gain",V/V,3.999
FFVHTL,FF,VHTL,3.6,-40,BAL,"S2 gain dB",dB,12.040
FFVHTL,FF,VHTL,3.6,-40,BAL,"S2 gain error",%,-0.013
FFVHTL,FF,VHTL,3.6,-40,BAL,"S2 -3 dB bandwidth",MHz,2.944
FFVHTL,FF,VHTL,3.6,-40,BAL,"INA gain",V/V,239.932
FFVHTL,FF,VHTL,3.6,-40,BAL,"INA gain dB",dB,47.602
FFVHTL,FF,VHTL,3.6,-40,BAL,"INA gain error",%,-0.028
FFVHTL,FF,VHTL,3.6,-40,BAL,"Gain flatness 0.05-150 Hz",dB,1.142e-06
FFVHTL,FF,VHTL,3.6,-40,BAL,"INA -3 dB bandwidth",kHz,290.632
FFVHTL,FF,VHTL,3.6,-40,BAL,"Input range low",mV,-13.950
FFVHTL,FF,VHTL,3.6,-40,BAL,"Input range high",mV,13.950
FFVHTL,FF,VHTL,3.6,-40,BAL,"Output range low",V,-3.346
FFVHTL,FF,VHTL,3.6,-40,BAL,"Output range high",V,3.346
FFVHTL,FF,VHTL,3.6,-40,BAL,"INA CMRR @ 60 Hz",dB,277.130
FFVHTL,FF,VHTL,3.6,-40,BAL,"INA CMRR @ 150 Hz",dB,272.676
FFVHTL,FF,VHTL,3.6,-40,BAL,"INA PSRR+ @ 60 Hz",dB,203.259
FFVHTL,FF,VHTL,3.6,-40,BAL,"INA PSRR+ @ 150 Hz",dB,203.259
FFVHTL,FF,VHTL,3.6,-40,BAL,"INA PSRR- @ 60 Hz",dB,235.756
FFVHTL,FF,VHTL,3.6,-40,BAL,"INA PSRR- @ 150 Hz",dB,235.765
FFVHTL,FF,VHTL,3.6,-40,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.428
FFVHTL,FF,VHTL,3.6,-40,BAL,"THD @ 60 Hz, 5 mVpp",%,2.923e-05
FFVHTL,FF,VHTL,3.6,-40,BAL,"RLD gain",V/V,4.999
FFVHTL,FF,VHTL,3.6,-40,BAL,"RLD -3 dB bandwidth",Hz,163.981
FFVHTL,FF,VHTL,3.6,-40,BAL,"RLD phase margin",deg,65.795
FFVHTL,FF,VHTL,3.6,-40,BAL,"Input CM suppression @ 60 Hz",dB,37.136
FFVHTL,FF,VHTL,3.6,-40,BAL,"Input CM suppression @ 150 Hz",dB,27.324
FFVHTH,FF,VHTH,3.6,125,BAL,"AVDD",V,3.600
FFVHTH,FF,VHTH,3.6,125,BAL,"Temperature",C,125.000
FFVHTH,FF,VHTH,3.6,125,BAL,"S1 target gain",V/V,60.000
FFVHTH,FF,VHTH,3.6,125,BAL,"S2 target gain",V/V,4.000
FFVHTH,FF,VHTH,3.6,125,BAL,"INA target gain",V/V,240.000
FFVHTH,FF,VHTH,3.6,125,BAL,"Total current",mA,4.812
FFVHTH,FF,VHTH,3.6,125,BAL,"Total power",mW,17.323
FFVHTH,FF,VHTH,3.6,125,BAL,"Output CM error",mV,7.918
FFVHTH,FF,VHTH,3.6,125,BAL,"Input-referred offset",uV,-0.000
FFVHTH,FF,VHTH,3.6,125,BAL,"S1 gain",V/V,60.028
FFVHTH,FF,VHTH,3.6,125,BAL,"S1 gain dB",dB,35.567
FFVHTH,FF,VHTH,3.6,125,BAL,"S1 gain error",%,0.047
FFVHTH,FF,VHTH,3.6,125,BAL,"S1 -3 dB bandwidth",kHz,244.037
FFVHTH,FF,VHTH,3.6,125,BAL,"S2 gain",V/V,4.001
FFVHTH,FF,VHTH,3.6,125,BAL,"S2 gain dB",dB,12.043
FFVHTH,FF,VHTH,3.6,125,BAL,"S2 gain error",%,0.021
FFVHTH,FF,VHTH,3.6,125,BAL,"S2 -3 dB bandwidth",MHz,2.493
FFVHTH,FF,VHTH,3.6,125,BAL,"INA gain",V/V,240.163
FFVHTH,FF,VHTH,3.6,125,BAL,"INA gain dB",dB,47.610
FFVHTH,FF,VHTH,3.6,125,BAL,"INA gain error",%,0.068
FFVHTH,FF,VHTH,3.6,125,BAL,"Gain flatness 0.05-150 Hz",dB,1.647e-06
FFVHTH,FF,VHTH,3.6,125,BAL,"INA -3 dB bandwidth",kHz,241.772
FFVHTH,FF,VHTH,3.6,125,BAL,"Input range low",mV,-13.200
FFVHTH,FF,VHTH,3.6,125,BAL,"Input range high",mV,13.200
FFVHTH,FF,VHTH,3.6,125,BAL,"Output range low",V,-3.169
FFVHTH,FF,VHTH,3.6,125,BAL,"Output range high",V,3.169
FFVHTH,FF,VHTH,3.6,125,BAL,"INA CMRR @ 60 Hz",dB,215.791
FFVHTH,FF,VHTH,3.6,125,BAL,"INA CMRR @ 150 Hz",dB,215.816
FFVHTH,FF,VHTH,3.6,125,BAL,"INA PSRR+ @ 60 Hz",dB,199.300
FFVHTH,FF,VHTH,3.6,125,BAL,"INA PSRR+ @ 150 Hz",dB,199.301
FFVHTH,FF,VHTH,3.6,125,BAL,"INA PSRR- @ 60 Hz",dB,216.329
FFVHTH,FF,VHTH,3.6,125,BAL,"INA PSRR- @ 150 Hz",dB,216.294
FFVHTH,FF,VHTH,3.6,125,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.835
FFVHTH,FF,VHTH,3.6,125,BAL,"THD @ 60 Hz, 5 mVpp",%,3.798e-05
FFVHTH,FF,VHTH,3.6,125,BAL,"RLD gain",V/V,4.999
FFVHTH,FF,VHTH,3.6,125,BAL,"RLD -3 dB bandwidth",Hz,205.968
FFVHTH,FF,VHTH,3.6,125,BAL,"RLD phase margin",deg,62.135
FFVHTH,FF,VHTH,3.6,125,BAL,"Input CM suppression @ 60 Hz",dB,37.331
FFVHTH,FF,VHTH,3.6,125,BAL,"Input CM suppression @ 150 Hz",dB,28.148
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"AVDD",V,3.300
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"Temperature",C,27.000
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"S1 target gain",V/V,60.000
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"S2 target gain",V/V,4.000
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"INA target gain",V/V,240.000
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"Total current",mA,3.636
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"Total power",mW,11.998
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"Output CM error",mV,3.128
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"Input-referred offset",uV,-0.000
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"S1 gain",V/V,59.990
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"S1 gain dB",dB,35.562
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"S1 gain error",%,-0.017
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"S1 -3 dB bandwidth",kHz,246.435
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"S2 gain",V/V,4.000
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"S2 gain dB",dB,12.041
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"S2 gain error",%,4.638e-04
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"S2 -3 dB bandwidth",MHz,2.534
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"INA gain",V/V,239.961
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"INA gain dB",dB,47.603
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"INA gain error",%,-0.016
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"Gain flatness 0.05-150 Hz",dB,1.615e-06
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"INA -3 dB bandwidth",kHz,244.157
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"Input range low",mV,-12.300
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"Input range high",mV,12.300
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"Output range low",V,-2.950
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"Output range high",V,2.950
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"INA CMRR @ 60 Hz",dB,230.627
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"INA CMRR @ 150 Hz",dB,230.391
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"INA PSRR+ @ 60 Hz",dB,189.669
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"INA PSRR+ @ 150 Hz",dB,189.669
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"INA PSRR- @ 60 Hz",dB,225.643
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"INA PSRR- @ 150 Hz",dB,225.821
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.798
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"THD @ 60 Hz, 5 mVpp",%,3.844e-05
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"RLD gain",V/V,4.999
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"RLD -3 dB bandwidth",Hz,182.763
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"RLD phase margin",deg,64.001
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"Input CM suppression @ 60 Hz",dB,37.227
SSNOMNOM,SS,NOMNOM,3.3,27,BAL,"Input CM suppression @ 150 Hz",dB,27.732
SSVLNOM,SS,VLNOM,3,27,BAL,"AVDD",V,3.000
SSVLNOM,SS,VLNOM,3,27,BAL,"Temperature",C,27.000
SSVLNOM,SS,VLNOM,3,27,BAL,"S1 target gain",V/V,60.000
SSVLNOM,SS,VLNOM,3,27,BAL,"S2 target gain",V/V,4.000
SSVLNOM,SS,VLNOM,3,27,BAL,"INA target gain",V/V,240.000
SSVLNOM,SS,VLNOM,3,27,BAL,"Total current",mA,3.525
SSVLNOM,SS,VLNOM,3,27,BAL,"Total power",mW,10.574
SSVLNOM,SS,VLNOM,3,27,BAL,"Output CM error",mV,3.090
SSVLNOM,SS,VLNOM,3,27,BAL,"Input-referred offset",uV,-0.000
SSVLNOM,SS,VLNOM,3,27,BAL,"S1 gain",V/V,59.981
SSVLNOM,SS,VLNOM,3,27,BAL,"S1 gain dB",dB,35.560
SSVLNOM,SS,VLNOM,3,27,BAL,"S1 gain error",%,-0.032
SSVLNOM,SS,VLNOM,3,27,BAL,"S1 -3 dB bandwidth",kHz,240.391
SSVLNOM,SS,VLNOM,3,27,BAL,"S2 gain",V/V,4.000
SSVLNOM,SS,VLNOM,3,27,BAL,"S2 gain dB",dB,12.041
SSVLNOM,SS,VLNOM,3,27,BAL,"S2 gain error",%,-0.001
SSVLNOM,SS,VLNOM,3,27,BAL,"S2 -3 dB bandwidth",MHz,2.471
SSVLNOM,SS,VLNOM,3,27,BAL,"INA gain",V/V,239.920
SSVLNOM,SS,VLNOM,3,27,BAL,"INA gain dB",dB,47.601
SSVLNOM,SS,VLNOM,3,27,BAL,"INA gain error",%,-0.033
SSVLNOM,SS,VLNOM,3,27,BAL,"Gain flatness 0.05-150 Hz",dB,1.698e-06
SSVLNOM,SS,VLNOM,3,27,BAL,"INA -3 dB bandwidth",kHz,238.155
SSVLNOM,SS,VLNOM,3,27,BAL,"Input range low",mV,-11.050
SSVLNOM,SS,VLNOM,3,27,BAL,"Input range high",mV,11.050
SSVLNOM,SS,VLNOM,3,27,BAL,"Output range low",V,-2.650
SSVLNOM,SS,VLNOM,3,27,BAL,"Output range high",V,2.650
SSVLNOM,SS,VLNOM,3,27,BAL,"INA CMRR @ 60 Hz",dB,213.266
SSVLNOM,SS,VLNOM,3,27,BAL,"INA CMRR @ 150 Hz",dB,213.233
SSVLNOM,SS,VLNOM,3,27,BAL,"INA PSRR+ @ 60 Hz",dB,213.617
SSVLNOM,SS,VLNOM,3,27,BAL,"INA PSRR+ @ 150 Hz",dB,213.618
SSVLNOM,SS,VLNOM,3,27,BAL,"INA PSRR- @ 60 Hz",dB,201.125
SSVLNOM,SS,VLNOM,3,27,BAL,"INA PSRR- @ 150 Hz",dB,201.136
SSVLNOM,SS,VLNOM,3,27,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.800
SSVLNOM,SS,VLNOM,3,27,BAL,"THD @ 60 Hz, 5 mVpp",%,4.438e-05
SSVLNOM,SS,VLNOM,3,27,BAL,"RLD gain",V/V,4.999
SSVLNOM,SS,VLNOM,3,27,BAL,"RLD -3 dB bandwidth",Hz,182.754
SSVLNOM,SS,VLNOM,3,27,BAL,"RLD phase margin",deg,63.996
SSVLNOM,SS,VLNOM,3,27,BAL,"Input CM suppression @ 60 Hz",dB,37.223
SSVLNOM,SS,VLNOM,3,27,BAL,"Input CM suppression @ 150 Hz",dB,27.727
SSVHNOM,SS,VHNOM,3.6,27,BAL,"AVDD",V,3.600
SSVHNOM,SS,VHNOM,3.6,27,BAL,"Temperature",C,27.000
SSVHNOM,SS,VHNOM,3.6,27,BAL,"S1 target gain",V/V,60.000
SSVHNOM,SS,VHNOM,3.6,27,BAL,"S2 target gain",V/V,4.000
SSVHNOM,SS,VHNOM,3.6,27,BAL,"INA target gain",V/V,240.000
SSVHNOM,SS,VHNOM,3.6,27,BAL,"Total current",mA,3.708
SSVHNOM,SS,VHNOM,3.6,27,BAL,"Total power",mW,13.350
SSVHNOM,SS,VHNOM,3.6,27,BAL,"Output CM error",mV,3.146
SSVHNOM,SS,VHNOM,3.6,27,BAL,"Input-referred offset",uV,0.001
SSVHNOM,SS,VHNOM,3.6,27,BAL,"S1 gain",V/V,59.997
SSVHNOM,SS,VHNOM,3.6,27,BAL,"S1 gain dB",dB,35.563
SSVHNOM,SS,VHNOM,3.6,27,BAL,"S1 gain error",%,-0.005
SSVHNOM,SS,VHNOM,3.6,27,BAL,"S1 -3 dB bandwidth",kHz,250.221
SSVHNOM,SS,VHNOM,3.6,27,BAL,"S2 gain",V/V,4.000
SSVHNOM,SS,VHNOM,3.6,27,BAL,"S2 gain dB",dB,12.041
SSVHNOM,SS,VHNOM,3.6,27,BAL,"S2 gain error",%,0.002
SSVHNOM,SS,VHNOM,3.6,27,BAL,"S2 -3 dB bandwidth",MHz,2.570
SSVHNOM,SS,VHNOM,3.6,27,BAL,"INA gain",V/V,239.993
SSVHNOM,SS,VHNOM,3.6,27,BAL,"INA gain dB",dB,47.604
SSVHNOM,SS,VHNOM,3.6,27,BAL,"INA gain error",%,-0.003
SSVHNOM,SS,VHNOM,3.6,27,BAL,"Gain flatness 0.05-150 Hz",dB,1.567e-06
SSVHNOM,SS,VHNOM,3.6,27,BAL,"INA -3 dB bandwidth",kHz,247.863
SSVHNOM,SS,VHNOM,3.6,27,BAL,"Input range low",mV,-13.550
SSVHNOM,SS,VHNOM,3.6,27,BAL,"Input range high",mV,13.550
SSVHNOM,SS,VHNOM,3.6,27,BAL,"Output range low",V,-3.251
SSVHNOM,SS,VHNOM,3.6,27,BAL,"Output range high",V,3.251
SSVHNOM,SS,VHNOM,3.6,27,BAL,"INA CMRR @ 60 Hz",dB,231.178
SSVHNOM,SS,VHNOM,3.6,27,BAL,"INA CMRR @ 150 Hz",dB,231.421
SSVHNOM,SS,VHNOM,3.6,27,BAL,"INA PSRR+ @ 60 Hz",dB,205.075
SSVHNOM,SS,VHNOM,3.6,27,BAL,"INA PSRR+ @ 150 Hz",dB,205.075
SSVHNOM,SS,VHNOM,3.6,27,BAL,"INA PSRR- @ 60 Hz",dB,228.365
SSVHNOM,SS,VHNOM,3.6,27,BAL,"INA PSRR- @ 150 Hz",dB,228.137
SSVHNOM,SS,VHNOM,3.6,27,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.799
SSVHNOM,SS,VHNOM,3.6,27,BAL,"THD @ 60 Hz, 5 mVpp",%,3.976e-05
SSVHNOM,SS,VHNOM,3.6,27,BAL,"RLD gain",V/V,4.999
SSVHNOM,SS,VHNOM,3.6,27,BAL,"RLD -3 dB bandwidth",Hz,182.770
SSVHNOM,SS,VHNOM,3.6,27,BAL,"RLD phase margin",deg,64.006
SSVHNOM,SS,VHNOM,3.6,27,BAL,"Input CM suppression @ 60 Hz",dB,37.231
SSVHNOM,SS,VHNOM,3.6,27,BAL,"Input CM suppression @ 150 Hz",dB,27.735
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"AVDD",V,3.300
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"Temperature",C,-40.000
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"S1 target gain",V/V,60.000
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"S2 target gain",V/V,4.000
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"INA target gain",V/V,240.000
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"Total current",mA,2.941
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"Total power",mW,9.707
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"Output CM error",mV,-4.036
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"Input-referred offset",uV,-0.000
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"S1 gain",V/V,59.967
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"S1 gain dB",dB,35.558
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"S1 gain error",%,-0.055
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"S1 -3 dB bandwidth",kHz,258.103
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"S2 gain",V/V,3.999
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"S2 gain dB",dB,12.040
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"S2 gain error",%,-0.016
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"S2 -3 dB bandwidth",MHz,2.636
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"INA gain",V/V,239.830
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"INA gain dB",dB,47.598
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"INA gain error",%,-0.071
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"Gain flatness 0.05-150 Hz",dB,1.477e-06
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"INA -3 dB bandwidth",kHz,255.667
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"Input range low",mV,-12.650
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"Input range high",mV,12.650
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"Output range low",V,-3.033
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"Output range high",V,3.033
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"INA CMRR @ 60 Hz",dB,226.316
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"INA CMRR @ 150 Hz",dB,226.315
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"INA PSRR+ @ 60 Hz",dB,215.619
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"INA PSRR+ @ 150 Hz",dB,215.619
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"INA PSRR- @ 60 Hz",dB,219.077
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"INA PSRR- @ 150 Hz",dB,219.078
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.643
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"THD @ 60 Hz, 5 mVpp",%,3.609e-05
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"RLD gain",V/V,4.999
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"RLD -3 dB bandwidth",Hz,163.962
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"RLD phase margin",deg,65.780
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"Input CM suppression @ 60 Hz",dB,37.125
SSNOMTL,SS,NOMTL,3.3,-40,BAL,"Input CM suppression @ 150 Hz",dB,27.313
SSNOMTH,SS,NOMTH,3.3,125,BAL,"AVDD",V,3.300
SSNOMTH,SS,NOMTH,3.3,125,BAL,"Temperature",C,125.000
SSNOMTH,SS,NOMTH,3.3,125,BAL,"S1 target gain",V/V,60.000
SSNOMTH,SS,NOMTH,3.3,125,BAL,"S2 target gain",V/V,4.000
SSNOMTH,SS,NOMTH,3.3,125,BAL,"INA target gain",V/V,240.000
SSNOMTH,SS,NOMTH,3.3,125,BAL,"Total current",mA,4.241
SSNOMTH,SS,NOMTH,3.3,125,BAL,"Total power",mW,13.994
SSNOMTH,SS,NOMTH,3.3,125,BAL,"Output CM error",mV,13.275
SSNOMTH,SS,NOMTH,3.3,125,BAL,"Input-referred offset",uV,0.001
SSNOMTH,SS,NOMTH,3.3,125,BAL,"S1 gain",V/V,60.000
SSNOMTH,SS,NOMTH,3.3,125,BAL,"S1 gain dB",dB,35.563
SSNOMTH,SS,NOMTH,3.3,125,BAL,"S1 gain error",%,1.553e-04
SSNOMTH,SS,NOMTH,3.3,125,BAL,"S1 -3 dB bandwidth",kHz,214.357
SSNOMTH,SS,NOMTH,3.3,125,BAL,"S2 gain",V/V,4.001
SSNOMTH,SS,NOMTH,3.3,125,BAL,"S2 gain dB",dB,12.043
SSNOMTH,SS,NOMTH,3.3,125,BAL,"S2 gain error",%,0.017
SSNOMTH,SS,NOMTH,3.3,125,BAL,"S2 -3 dB bandwidth",MHz,2.223
SSNOMTH,SS,NOMTH,3.3,125,BAL,"INA gain",V/V,240.041
SSNOMTH,SS,NOMTH,3.3,125,BAL,"INA gain dB",dB,47.606
SSNOMTH,SS,NOMTH,3.3,125,BAL,"INA gain error",%,0.017
SSNOMTH,SS,NOMTH,3.3,125,BAL,"Gain flatness 0.05-150 Hz",dB,2.135e-06
SSNOMTH,SS,NOMTH,3.3,125,BAL,"INA -3 dB bandwidth",kHz,212.421
SSNOMTH,SS,NOMTH,3.3,125,BAL,"Input range low",mV,-11.850
SSNOMTH,SS,NOMTH,3.3,125,BAL,"Input range high",mV,11.850
SSNOMTH,SS,NOMTH,3.3,125,BAL,"Output range low",V,-2.843
SSNOMTH,SS,NOMTH,3.3,125,BAL,"Output range high",V,2.843
SSNOMTH,SS,NOMTH,3.3,125,BAL,"INA CMRR @ 60 Hz",dB,225.264
SSNOMTH,SS,NOMTH,3.3,125,BAL,"INA CMRR @ 150 Hz",dB,225.177
SSNOMTH,SS,NOMTH,3.3,125,BAL,"INA PSRR+ @ 60 Hz",dB,205.583
SSNOMTH,SS,NOMTH,3.3,125,BAL,"INA PSRR+ @ 150 Hz",dB,205.584
SSNOMTH,SS,NOMTH,3.3,125,BAL,"INA PSRR- @ 60 Hz",dB,267.070
SSNOMTH,SS,NOMTH,3.3,125,BAL,"INA PSRR- @ 150 Hz",dB,258.515
SSNOMTH,SS,NOMTH,3.3,125,BAL,"Input-referred noise 0.05-150 Hz",uVrms,3.101
SSNOMTH,SS,NOMTH,3.3,125,BAL,"THD @ 60 Hz, 5 mVpp",%,5.047e-05
SSNOMTH,SS,NOMTH,3.3,125,BAL,"RLD gain",V/V,4.999
SSNOMTH,SS,NOMTH,3.3,125,BAL,"RLD -3 dB bandwidth",Hz,205.935
SSNOMTH,SS,NOMTH,3.3,125,BAL,"RLD phase margin",deg,62.122
SSNOMTH,SS,NOMTH,3.3,125,BAL,"Input CM suppression @ 60 Hz",dB,37.320
SSNOMTH,SS,NOMTH,3.3,125,BAL,"Input CM suppression @ 150 Hz",dB,28.137
SSVLTL,SS,VLTL,3,-40,BAL,"AVDD",V,3.000
SSVLTL,SS,VLTL,3,-40,BAL,"Temperature",C,-40.000
SSVLTL,SS,VLTL,3,-40,BAL,"S1 target gain",V/V,60.000
SSVLTL,SS,VLTL,3,-40,BAL,"S2 target gain",V/V,4.000
SSVLTL,SS,VLTL,3,-40,BAL,"INA target gain",V/V,240.000
SSVLTL,SS,VLTL,3,-40,BAL,"Total current",mA,2.849
SSVLTL,SS,VLTL,3,-40,BAL,"Total power",mW,8.546
SSVLTL,SS,VLTL,3,-40,BAL,"Output CM error",mV,-4.070
SSVLTL,SS,VLTL,3,-40,BAL,"Input-referred offset",uV,-0.000
SSVLTL,SS,VLTL,3,-40,BAL,"S1 gain",V/V,59.959
SSVLTL,SS,VLTL,3,-40,BAL,"S1 gain dB",dB,35.557
SSVLTL,SS,VLTL,3,-40,BAL,"S1 gain error",%,-0.068
SSVLTL,SS,VLTL,3,-40,BAL,"S1 -3 dB bandwidth",kHz,252.287
SSVLTL,SS,VLTL,3,-40,BAL,"S2 gain",V/V,3.999
SSVLTL,SS,VLTL,3,-40,BAL,"S2 gain dB",dB,12.040
SSVLTL,SS,VLTL,3,-40,BAL,"S2 gain error",%,-0.017
SSVLTL,SS,VLTL,3,-40,BAL,"S2 -3 dB bandwidth",MHz,2.577
SSVLTL,SS,VLTL,3,-40,BAL,"INA gain",V/V,239.794
SSVLTL,SS,VLTL,3,-40,BAL,"INA gain dB",dB,47.597
SSVLTL,SS,VLTL,3,-40,BAL,"INA gain error",%,-0.086
SSVLTL,SS,VLTL,3,-40,BAL,"Gain flatness 0.05-150 Hz",dB,1.546e-06
SSVLTL,SS,VLTL,3,-40,BAL,"INA -3 dB bandwidth",kHz,249.916
SSVLTL,SS,VLTL,3,-40,BAL,"Input range low",mV,-11.400
SSVLTL,SS,VLTL,3,-40,BAL,"Input range high",mV,11.400
SSVLTL,SS,VLTL,3,-40,BAL,"Output range low",V,-2.733
SSVLTL,SS,VLTL,3,-40,BAL,"Output range high",V,2.733
SSVLTL,SS,VLTL,3,-40,BAL,"INA CMRR @ 60 Hz",dB,237.939
SSVLTL,SS,VLTL,3,-40,BAL,"INA CMRR @ 150 Hz",dB,237.933
SSVLTL,SS,VLTL,3,-40,BAL,"INA PSRR+ @ 60 Hz",dB,190.427
